filename,mjd,rv_sci_mean_kms,rv_cal_mean_kms
EtalonEtalon_R08_20260505110001_deg0_sp.fits,61165.475087231,0.003153647504887221,0.0047521758451686555
EtalonEtalon_R08_20260507050001_deg0_sp.fits,61167.225088715,0.032633891096590144,0.035338021791552814
EtalonEtalon_R08_20260507080001_deg0_sp.fits,61167.350087644,0.029702334149820653,0.03207069243254683
EtalonEtalon_R08_20260507110001_deg0_sp.fits,61167.475086552,0.029815539028208257,0.03235743756084615
EtalonEtalon_R08_20260508050001_deg0_sp.fits,61168.225097778,0.04143686998418253,0.04265044989427317
EtalonEtalon_R08_20260508080001_deg0_sp.fits,61168.350096706,0.03899128732965389,0.04178467670258211
EtalonEtalon_R08_20260508110001_deg0_sp.fits,61168.475078540,0.03879277518377801,0.040193982940361736
EtalonEtalon_R08_20260509050001_deg0_sp.fits,61169.225088980,0.04061700737223626,0.04329433704212714
EtalonEtalon_R08_20260509080001_deg0_sp.fits,61169.350087916,0.0387684806138663,0.04050766721387597
EtalonEtalon_R08_20260509110001_deg0_sp.fits,61169.475086825,0.035171555011222266,0.036884611812940685
EtalonEtalon_R08_20260510050001_deg0_sp.fits,61170.225098227,0.04721686330406581,0.04770491597393571
EtalonEtalon_R08_20260510080001_deg0_sp.fits,61170.350097485,0.04384942707071929,0.04363626016112862
EtalonEtalon_R08_20260510110001_deg0_sp.fits,61170.475096693,0.04340082175910831,0.04314764956453522
EtalonEtalon_R08_20260511050001_deg0_sp.fits,61171.225091166,0.0590264075149354,0.05909419494638268
EtalonEtalon_R08_20260511080002_deg0_sp.fits,61171.350107442,0.05749107380197402,0.05716212317739505
EtalonEtalon_R08_20260511110001_deg0_sp.fits,61171.475089510,0.05619063835088297,0.05619175644834864
EtalonEtalon_R08_20260512050001_deg0_sp.fits,61172.225084110,0.06223340150650411,0.06283150231551307
EtalonEtalon_R08_20260512080001_deg0_sp.fits,61172.350083479,0.05984495738141671,0.05920160511970838
EtalonEtalon_R08_20260512110001_deg0_sp.fits,61172.475082789,0.05762218763682039,0.05668717411694435
EtalonEtalon_R09_20260503050002_deg0_sp.fits,61163.227326507,0.03071427699591412,0.03133602099184478
EtalonEtalon_R09_20260503080001_deg0_sp.fits,61163.352308270,0.02812861605559376,0.030294404854292273
EtalonEtalon_R09_20260503110001_deg0_sp.fits,61163.477307183,0.023942431292483673,0.023904712634268112
EtalonEtalon_R09_20260504050001_deg0_sp.fits,61164.227318325,0.01698250975314325,0.016648425932650358
EtalonEtalon_R09_20260504080002_deg0_sp.fits,61164.352317213,0.015132157354175989,0.01636205565397391
EtalonEtalon_R09_20260504110001_deg0_sp.fits,61164.477316100,0.013858862585528391,0.014458147154700294
EtalonEtalon_R09_20260505050001_deg0_sp.fits,61165.227310185,0.012142275699736391,0.01290487047181799
EtalonEtalon_R09_20260505080002_deg0_sp.fits,61165.352326216,0.007712147379578532,0.008417350123680821
EtalonEtalon_R09_20260505110001_deg0_sp.fits,61165.477308069,0.004053720045538175,0.00538751165872412
EtalonEtalon_R09_20260507050001_deg0_sp.fits,61167.227309554,0.03321256668049449,0.03456281199769889
EtalonEtalon_R09_20260507080001_deg0_sp.fits,61167.352308483,0.031099465443658342,0.031600753926953835
EtalonEtalon_R09_20260507110001_deg0_sp.fits,61167.477307391,0.029001158081918037,0.030791649969738828
EtalonEtalon_R09_20260508050001_deg0_sp.fits,61168.227318617,0.04048925510209074,0.042100212598969
EtalonEtalon_R09_20260508080001_deg0_sp.fits,61168.352317544,0.04024254473813679,0.04143200015320381
EtalonEtalon_R09_20260508110001_deg0_sp.fits,61168.477299380,0.03757787835901599,0.04053925437638673
EtalonEtalon_R09_20260509050001_deg0_sp.fits,61169.227309819,0.04142529997596231,0.044130134254295864
EtalonEtalon_R09_20260509080001_deg0_sp.fits,61169.352308755,0.03846925189199055,0.0395660882045638
EtalonEtalon_R09_20260509110001_deg0_sp.fits,61169.477307663,0.03554657601609992,0.03698120120810681
EtalonEtalon_R09_20260510050001_deg0_sp.fits,61170.227319067,0.04762656831593827,0.047665506939803357
EtalonEtalon_R09_20260510080001_deg0_sp.fits,61170.352318326,0.04297979791072187,0.04384412132331261
EtalonEtalon_R09_20260510110001_deg0_sp.fits,61170.477317533,0.044077408985770145,0.04357817227648312
EtalonEtalon_R09_20260511050001_deg0_sp.fits,61171.227312005,0.059294963659478984,0.05876445879048855
EtalonEtalon_R09_20260511080002_deg0_sp.fits,61171.352328282,0.057157815310610184,0.056616558073231224
EtalonEtalon_R09_20260511110001_deg0_sp.fits,61171.477310349,0.05612150578133938,0.05661437244628993
EtalonEtalon_R09_20260512050001_deg0_sp.fits,61172.227304952,0.06310039693574397,0.06219207140470606
EtalonEtalon_R09_20260512080001_deg0_sp.fits,61172.352304321,0.06018750927131725,0.060181179049291454
EtalonEtalon_R09_20260512110001_deg0_sp.fits,61172.477303629,0.057353456949698435,0.05798204973516311
EtalonEtalon_R10_20260503050002_deg0_sp.fits,61163.229547345,0.029835248646714416,0.030975646124809054
EtalonEtalon_R10_20260503080001_deg0_sp.fits,61163.354529109,0.02910119944112592,0.02872770867161346
EtalonEtalon_R10_20260503110001_deg0_sp.fits,61163.479528021,0.02495958925857426,0.02482872506903815
EtalonEtalon_R10_20260504050001_deg0_sp.fits,61164.229539163,0.01726909986101137,0.017595647361714616
EtalonEtalon_R10_20260504080002_deg0_sp.fits,61164.354538054,0.015065516852028322,0.016003128843334193
EtalonEtalon_R10_20260504110001_deg0_sp.fits,61164.479536938,0.01431679400420862,0.014576348180207527
EtalonEtalon_R10_20260505050001_deg0_sp.fits,61165.229531024,0.01139488855117996,0.012881485506087753
EtalonEtalon_R10_20260505080002_deg0_sp.fits,61165.354547055,0.0063418544482897864,0.008404931686577216
EtalonEtalon_R10_20260505110001_deg0_sp.fits,61165.479528907,0.004253305129621259,0.005199530930743735
EtalonEtalon_R10_20260507050001_deg0_sp.fits,61167.229530393,0.03203920475946883,0.03412504279636892
EtalonEtalon_R10_20260507080001_deg0_sp.fits,61167.354529322,0.029386159476287754,0.03150384592897727
EtalonEtalon_R10_20260507110001_deg0_sp.fits,61167.479528229,0.029012651499712216,0.03014158566370312
EtalonEtalon_R10_20260508050001_deg0_sp.fits,61168.229539457,0.040710286714516083,0.042575231319408983
EtalonEtalon_R10_20260508080001_deg0_sp.fits,61168.354538384,0.040538105265039856,0.040833267851632674
EtalonEtalon_R10_20260508110001_deg0_sp.fits,61168.479520221,0.03804198774458463,0.04033231032281167
EtalonEtalon_R10_20260509050001_deg0_sp.fits,61169.229530664,0.041357597244183336,0.04317710062500736
EtalonEtalon_R10_20260509080001_deg0_sp.fits,61169.354529595,0.03793967372911808,0.03891703748873877
EtalonEtalon_R10_20260509110001_deg0_sp.fits,61169.479528502,0.0356198173986238,0.03773385569144151
