filename,mjd,order_23,order_24,order_25,order_26,order_27,order_28,order_29,order_30,order_31,order_32,order_33,order_34,order_35,order_36,order_37,order_38,order_39,order_40,order_41,order_42
EtalonEtalon_R02_20260509110001_deg0_sp.fits,61169.461761798,0.020457294192353932,0.019955829995070187,-0.04374352711093544,-0.17731278183492133,-0.012463283223497969,-0.056001176904654705,nan,0.0197278648934841,-0.04029036030176856,-0.06499626409322892,0.008311622882675555,0.009906427674639597,-0.027602517947341323,nan,0.13198061676796774,0.07115135048265932,0.12032543995876253,0.06917199194528983,0.03256451188543291,0.07215874685464838
EtalonEtalon_R02_20260510050001_deg0_sp.fits,61170.211773190,0.021392860334649266,0.015510471467828787,-0.043313252400629366,-0.1765255808840347,-0.01659849254841886,-0.04881731614141409,nan,0.018195193103791515,-0.041288639011727725,-0.05960395322842575,0.008322009200324828,0.006159421809486226,-0.027141109509838626,nan,0.13645306815766656,0.07713238023151608,0.12014299445646175,0.06816249551625905,0.034260805828810165,0.08028075033380283
EtalonEtalon_R02_20260510080001_deg0_sp.fits,61170.336772436,0.013092354703014467,0.016268411131324878,-0.04276474000002945,-0.1767676444455385,-0.013633445586388127,-0.049558128272342884,nan,0.013909504069463991,-0.04206317131294707,-0.0681135688326635,0.004544383761338838,0.006088659950025742,-0.024493046827541085,nan,0.13648662059969052,0.07179120252296954,0.12115570996452783,0.06932882826031216,0.03291920771767637,0.080435124211562
EtalonEtalon_R02_20260510110001_deg0_sp.fits,61170.461771650,0.01800717136506483,0.017676922642097817,-0.04183861635966335,-0.1807460701375416,-0.012459320244631748,-0.049568935482343965,nan,0.015985652837007695,-0.0396024704910468,-0.05993233549039383,0.009762859473529183,0.007909412218727076,-0.020697920706105332,nan,0.1328542308505787,0.07220229876371759,0.11753256441480256,0.06913297452752269,0.025640448851808245,0.0756740055447512
EtalonEtalon_R02_20260511050001_deg0_sp.fits,61171.211766136,0.015818714464655173,0.015022424312987434,-0.04714830832259424,-0.18092903591146156,-0.013961234638083297,-0.05248135265287801,nan,0.013091628120786635,-0.042193775273747604,-0.061870062631839765,0.008274317024759963,0.010444458492524636,-0.025785373395811963,nan,0.13727172681598032,0.06770054708756357,0.12362889941182842,0.06680963546431627,0.031682138020811434,0.0790111173408716
EtalonEtalon_R02_20260511080002_deg0_sp.fits,61171.336782405,0.01911172543716473,0.015587469155949385,-0.043669664278185735,-0.17907909399719205,-0.015292212784663514,-0.05320847123882205,nan,0.012942138754424265,-0.041299497631595614,-0.0635365965923163,-0.00919663850563011,0.01023574708421679,-0.02655383866975126,nan,0.13580791837248454,0.06973221008413237,0.12484527907333164,0.06484077505094712,0.026493884404650933,0.08178429526708048
EtalonEtalon_R02_20260511110001_deg0_sp.fits,61171.461764469,0.01874172210761552,0.012163676295786283,-0.04924444755837997,-0.17755316861691758,-0.016883451921688053,-0.060546101346911345,nan,0.013283593953372244,-0.03961895172173466,-0.06298237954021488,0.01103818586788558,0.010656009575965353,-0.024235324406051147,nan,0.1345338386560689,0.07274625409654975,0.1245194577343174,0.06764018115664314,0.030898261083328587,0.07927535927170051
EtalonEtalon_R03_20260503050002_deg0_sp.fits,61163.214001482,0.024289454079687352,0.01212273468770867,-0.043151667879605234,-0.18082039332674038,-0.018876451191192807,-0.05060307010388518,nan,0.01693200844592175,-0.04368918854744561,-0.06670126233452649,0.009350293440289148,0.008464112296162951,-0.02887243962366101,nan,0.13204704630734979,0.06784025299730538,0.11264388211457382,0.07088219710932973,0.038422926657204294,0.07418121277524699
EtalonEtalon_R03_20260503080001_deg0_sp.fits,61163.338983241,0.023476544607680047,0.011898154048515228,-0.0386258859175798,-0.1778568583031182,-0.007583240647087902,-0.054953717951367755,nan,0.01712247770411298,-0.04198337907586252,-0.0634962861654544,0.00949934454730262,0.006218527730877096,-0.027368886118919467,nan,0.12698278992458198,0.06754720145813153,0.11749103449211926,0.07054653548213868,0.03452064622202905,0.07045893264876404
EtalonEtalon_R03_20260503110001_deg0_sp.fits,61163.463982154,0.022416943840922663,0.016590196993860114,-0.04591759136046501,-0.17943166123167548,-0.010480334311844738,-0.05094067502513487,nan,0.016930752284402842,-0.04119216671262675,-0.06314487126502001,0.010833856336204144,0.0084481058666009,-0.02581421564809888,nan,0.1329084637589864,0.06759052389716683,0.11806809532048819,0.0709693724342069,0.03361402519960639,0.07640513454291732
