jd,rv_arr,rv_arr_cal,rv_err_arr,rv_err_cal_arr
2460995.961143233,-26.097855965591616,-28.731309531819367,0.11420906794457301,0.11078462627993185
2460995.963364073,-25.770560656021434,-28.325743053053063,0.11538015674398293,0.11188953653699056
2460995.965584913,-26.477985705558886,-28.098430574518005,0.11489475128267713,0.11148714144455439
2460995.967805757,-25.701455899726607,-27.932670797988234,0.11533108591062553,0.11182513869803755
2460995.970026605,-25.21945624240692,-27.770500186029825,0.11459559006375994,0.11118515724380601
2460995.972247452,-25.919938826030943,-27.916657498038372,0.11433761828624901,0.11095327335091865
2460995.974468295,-24.79111045360501,-26.80944270186414,0.11540105722707897,0.11192417460996167
2460995.976689136,-24.364103396790245,-26.92282980398514,0.1144063255009243,0.11096379308391523
2460995.978909975,-24.470803887522127,-26.867045196572025,0.11456784518489808,0.11115011171875501
2460995.981130817,-24.77762174361586,-27.444083641283388,0.11437465610861519,0.1110212660748801
2460995.983351659,-24.20971876206012,-26.038858158359975,0.11528680849946316,0.1117984818382059
2460995.9855725,-23.558118294505434,-26.407434524149906,0.11479565611537834,0.11132256055379437
2460995.987793342,-24.52334834429074,-26.688940477102495,0.11476809500831679,0.11129106242634339
2460995.990014182,-23.695940702628878,-25.83675909213185,0.11474705090504474,0.11130692810748051
2460995.992235024,-24.371038731991355,-26.292992284585253,0.11516138954814745,0.11165893248814726
2460995.994455867,-23.453730613654002,-26.35939627627319,0.11539154845692512,0.11183677958543921
2460995.996676709,-23.756925990787934,-26.078132989503427,0.1154498530011467,0.11198131432007115
2460995.998897552,-23.127948437138983,-25.38992484654261,0.11540761181665445,0.11189560907183348
2460996.001118393,-22.61728284860409,-25.40636075390129,0.11466273204649341,0.11120594321902331
2460996.003339234,-23.152082916843156,-25.572988771312396,0.11524587111367786,0.11174913247012987
2460996.005560075,-23.466606086694263,-26.193206742957088,0.1137971571076675,0.11039200132257815
2460996.007780917,-24.509322418974495,-26.402741550179655,0.11424540442652711,0.11087371646026307
2460996.010001757,-24.482429235681778,-26.628410327948657,0.1161804061638242,0.112614628569588
2460996.012222596,-23.28171540663553,-25.83644726615202,0.11490622072957614,0.11142342186732061
2460996.014443437,-22.326145285976832,-25.355344060881126,0.11483321105355455,0.11140892163103043
2460996.016664277,-22.113846809163167,-24.860023201377317,0.11509258207853133,0.1115249011988538
2460996.018885118,-22.991446857277605,-26.17279095195342,0.11527461764898825,0.11178455300292561
2460996.02110596,-23.08815516152414,-24.70320086703858,0.11609278528410881,0.11247796319250666
2460996.0233268,-22.052045931151063,-24.10100826984508,0.11528762029160303,0.11177241099156658
2460996.025547639,-22.88516912193914,-24.66012891707985,0.11383579776325684,0.11039857272097277
2460996.027768479,-23.177363182249117,-25.02028631336334,0.11533120384235668,0.1117380759985495
2460996.02998932,-22.330853770005106,-24.734476642591822,0.1145494694739895,0.11111606912534124
2460996.03221016,-22.045948759064917,-23.85481824288284,0.11608845272860109,0.11248296608329653
2460996.034431,-21.878377131083486,-24.117665824066286,0.11499264951016892,0.11142483198534096
2460996.03665184,-21.498907402718224,-23.21751608515009,0.11576040514053648,0.11219639053359412
2460996.038872681,-21.450189556813662,-23.141851325916402,0.11472592280098967,0.11129466642983397
2460996.04109352,-21.730288312925005,-24.027568137190404,0.11449974693067592,0.1109921252233954
2460996.04331436,-22.015386733290555,-23.843754533136302,0.11490425383743175,0.11137744509459722
2460996.0455352,-22.12403562543542,-24.16241811311588,0.1137445070746397,0.11033989541574286
2460996.04775604,-21.751416541074313,-23.92230350803969,0.1149237392418983,0.1114220883574421
2460996.04997688,-21.375584378084202,-23.075092847465683,0.11540246167648839,0.1118283104947515
2460996.052197719,-21.53025243480513,-23.71399925333775,0.11425073851455615,0.11078458152490415
2460996.054418558,-21.26492858836414,-24.00946738152979,0.11568303218997374,0.11206386086601552
2460996.056639397,-21.58003743347817,-23.6071306997664,0.11419596472226329,0.11089956441309656
2460996.058860235,-21.930024320101342,-23.778392665554264,0.11494754414439919,0.11139673998062644
2460996.061081074,-21.578846536629122,-23.718557187531868,0.11508050985115234,0.11152884353208091
2460996.063301913,-21.503119689505127,-23.204039353454753,0.11453515430555357,0.11106751724146872
2460996.065522751,-21.945040379532415,-24.040100655058712,0.11548933772042047,0.11195093169701302
2460996.06774359,-22.77081902999637,-24.032317010836586,0.11483255633609306,0.11133279667003815
2460996.069964427,-21.18115746003895,-23.465759536934158,0.11478025185434193,0.11129883906697474
2460996.072185265,-21.42325155516495,-24.001157754094987,0.11478242853224827,0.11126490335176047
2460996.074406103,-21.79207301686996,-23.42618081573666,0.11573085087576004,0.11200639874084704
2460996.076626942,-21.576969881729177,-22.93414983462266,0.11479768643683258,0.11126928412680823
2460996.078847781,-21.401383952798327,-23.637438802257467,0.11541069870789628,0.11184447714894033
2460996.081068619,-21.344809784887094,-23.0431110338256,0.11553126062215334,0.11200754338382697
2460996.083289457,-21.59638560576341,-23.829972499830284,0.11521779629623301,0.11165379544220567
2460996.085510296,-20.958702684124937,-23.048446609308147,0.11524754659623969,0.11174604552970745
2460996.087731136,-20.33645532904526,-22.24067835628845,0.11415600840882163,0.11074070893356067
2460996.089951976,-20.835630388991625,-22.153364769417827,0.11375115273662997,0.110353235904105
2460996.092172817,-21.01367300310398,-23.150538167929106,0.1157290543532576,0.11209638023307432
2460996.094393658,-20.54592663900223,-22.978424273902284,0.11590352034227414,0.11232720111716915
2460996.096614499,-20.87715300371226,-23.12592498787491,0.11559201723519626,0.11204292246649199
2460996.098835341,-20.33096184037591,-21.849616872012454,0.11582942899904222,0.11222535534938231
2460996.101056181,-20.03634393039545,-22.164874828964994,0.11559340576604417,0.11200227397167696
2460996.103277021,-19.76329334802035,-21.930049735633354,0.11519102682012103,0.1116206122917987
2460996.105497861,-19.895777074757017,-21.55676879974482,0.1144448665361614,0.11098951693669996
2460996.107718701,-20.15205885941282,-22.15095150766281,0.11397050022905275,0.11049344786619784
2460996.109939541,-21.180752242592618,-23.960672508826736,0.11530540742337984,0.11171737651253796
2460996.112160381,-20.52647045500926,-23.212864592755942,0.11498311124806544,0.11144713693140275
2460996.11438122,-20.56807856219369,-22.20129099044566,0.11608720251689023,0.1124361757855503
2460996.11660206,-18.552466903275686,-20.93510830582451,0.11577658750729397,0.11210112676560262
2460996.1188229,-19.362221487339863,-21.355189165841338,0.11372487957227803,0.11030514952118957
2460996.121043741,-20.263197422123167,-22.022460646250106,0.11524938026254247,0.11170596552747973
2460996.12326458,-20.107007597064165,-21.75111959087955,0.11496717057049069,0.11143057930156813
2460996.12548542,-19.17719317748874,-20.63602317224267,0.11526196674120896,0.11170065833186218
2460996.12770626,-19.16783000004152,-21.628267505454325,0.11435164219101476,0.1108298751857822
2460996.129927101,-19.934496815417614,-21.38309952544016,0.11482064529464563,0.11129668711773456
2460996.132147941,-19.231477469480087,-21.212430594963845,0.11483108946122933,0.11132383413800546
2460996.134368781,-19.428104826880887,-21.375989404673096,0.11483628321165568,0.11130592002309753
2460996.136589621,-19.14393687589094,-21.740329940210383,0.11568282940278926,0.1120730602604883
2460996.138810461,-20.411142028339945,-20.7767245624469,0.11515292391510826,0.11157184135472258
2460996.168945559,-19.605534738040973,-21.78737923862736,0.11573821089939014,0.11218730412260944
2460996.171166401,-19.73216748281473,-21.772420372170547,0.11531952460808123,0.11173776505134216
2460996.173387242,-18.224160523506104,-20.913861992861346,0.11435597550263675,0.11083009212445898
2460996.175608082,-19.27252963938933,-20.96942543842994,0.11588781818519114,0.11217747970419795
2460996.177828921,-18.697630294600224,-20.596735814407626,0.11343178577110516,0.10999509758819406
2460996.180049761,-18.52939553024708,-20.610551830473568,0.11596685385337624,0.11230230650928313
2460996.1822706,-19.009399299133065,-20.763644556896004,0.11488150161020957,0.11131060997748832
2460996.184491434,-18.0214752040353,-20.212397622092332,0.11535209137091823,0.11166153863130682
2460996.186712266,-19.15735301631657,-20.64600659839085,0.11535159523761732,0.1117030125148232
2460996.188933104,-19.089545052006695,-20.549595215806416,0.1148149985548616,0.11117378684494961
2460996.191153944,-18.96552863118562,-21.019404120969238,0.11628272117323837,0.11254877745769717
2460996.193374782,-18.577943238430148,-20.57124293585996,0.11557704631830547,0.11196753330697394
2460996.19559562,-18.23070791754912,-20.336091048854758,0.11592361430809799,0.11217150456302757
2460996.197816458,-18.407953013368385,-20.568818934593164,0.11576836818782173,0.11205600936031239
2460996.200037295,-18.223200209507997,-20.34677061238251,0.1143321254261915,0.11078003485400999
2460996.202258132,-18.219029966370503,-20.109312708262088,0.11581678979842805,0.112084439846145
2460996.204478971,-17.922181941890816,-19.558483069209746,0.11525847144085118,0.11158492591722881
2460996.206699809,-17.892488505438873,-19.916744482267273,0.11507413411033161,0.11145055414853933
2460996.20892065,-18.437336852268363,-20.16589138275685,0.1159624635604897,0.1122201211862496
2460996.211141489,-18.287740878231478,-19.538732085085886,0.11522343337465649,0.11154891664768053
2460996.213362329,-17.306450334815818,-19.012641680703325,0.11608112821249753,0.11235726197721897
2460996.21558317,-18.126144508819564,-20.062114227666598,0.1144199838369072,0.11084117050241236
2460996.21780401,-17.3806082523959,-19.239053960538307,0.11563113240879508,0.1119084017496291
2460996.220024851,-17.066989498715923,-19.3683921215557,0.11529618316789733,0.11164426190781765
2460996.222245691,-17.055098402276013,-18.659954515930135,0.11547692057205712,0.11180027143333651
2460996.224466533,-17.371725776886567,-18.809443140212117,0.11602173302324827,0.1123428185633032
2460996.226687375,-17.6032057604326,-19.136345677539456,0.11468801050767229,0.11111969728318268
